qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
CHEB2_BRAJA	BP	0006482	protein demethylation	10.7164248862	0.780026008685	2
CHEB2_BRAJA	MF	0008984	protein-glutamate methylesterase activity	10.4590832727	0.774284146881	2
CHEB2_BRAJA	MF	0000156	phosphorelay response regulator activity	9.84175853789	0.760215300429	4
CHEB2_BRAJA	BP	0006935	chemotaxis	7.13749389618	0.692617606346	5
CHEB2_BRAJA	BP	0000160	phosphorelay signal transduction system	4.76676336729	0.621713978782	10
EXPR_XANCP	MF	0004252	serine-type endopeptidase activity	6.89970295878	0.686100987765	1
EXPR_XANCP	BP	0006508	proteolysis	4.23723974921	0.60358776342	1
EXPR_XANCP	CC	0005576	extracellular region	0.042179216614	0.334520565237	1
OMPH_PHOPR	MF	0015288	porin activity	9.74760570685	0.758031182494	1
OMPH_PHOPR	BP	0055085	transmembrane transport	2.89890476694	0.551919993442	1
OMPH_PHOPR	CC	0046930	pore complex	1.2377610708	0.466241840296	1
OMPH_PHOPR	CC	0009279	cell outer membrane	0.734328712582	0.42912620954	2
OMPH_PHOPR	BP	0006811	ion transport	0.434069924879	0.400363543678	5
YQJA_ECOLI	CC	0016021	integral component of membrane	0.75737688401	0.431063788882	1
YQJA_ECOLI	BP	0043093	FtsZ-dependent cytokinesis	0.0813570803747	0.346115632071	1
YQJA_ECOLI	MF	0022857	transmembrane transporter activity	0.0307416317767	0.330158339545	1
YQJA_ECOLI	CC	0005886	plasma membrane	0.102478365613	0.351181775798	5
YQJA_ECOLI	BP	0055085	transmembrane transport	0.0257104652213	0.327982069639	10
VRPR_SALDU	MF	0003700	DNA-binding transcription factor activity	4.72438868484	0.620301767451	1
VRPR_SALDU	BP	0006355	regulation of transcription, DNA-templated	3.626689876	0.581216993552	1
VRPR_SALDU	CC	0005737	cytoplasm	0.0685015810247	0.34270291532	1
VRPR_SALDU	MF	0003677	DNA binding	2.35934897447	0.527729703857	3
VRPR_SALDU	BP	0009405	pathogenesis	0.366998048617	0.392662688334	19
RF1_AZOSE	MF	0016149	translation release factor activity, codon specific	10.0760431869	0.765605219705	1
RF1_AZOSE	BP	0006415	translational termination	9.10506004771	0.742835076418	1
RF1_AZOSE	CC	0005737	cytoplasm	1.53739618494	0.484736066561	1
RF1_AZOSE	MF	0016787	hydrolase activity	0.010296207122	0.319433477071	12
SYFB_XANOR	MF	0004826	phenylalanine-tRNA ligase activity	10.0443436034	0.764879636626	1
SYFB_XANOR	BP	0006432	phenylalanyl-tRNA aminoacylation	10.0194440737	0.764308899155	1
SYFB_XANOR	CC	0005737	cytoplasm	1.57872020915	0.487139637465	1
SYFB_XANOR	MF	0000049	tRNA binding	7.11853721305	0.69210212287	2
SYFB_XANOR	MF	0000287	magnesium ion binding	5.56752764917	0.647308242937	6
SYFB_XANOR	CC	1902494	catalytic complex	0.0278175692137	0.328917326947	7
SYFB_XANOR	MF	0005524	ATP binding	2.9519658045	0.554172269271	10
SYK1_SALTI	MF	0004824	lysine-tRNA ligase activity	10.888372063	0.783824184048	1
SYK1_SALTI	BP	0006430	lysyl-tRNA aminoacylation	10.6841607464	0.779309932875	1
SYK1_SALTI	CC	0005737	cytoplasm	1.59257823903	0.487938616881	1
SYK1_SALTI	MF	0000287	magnesium ion binding	5.51891335555	0.645809177583	5
SYK1_SALTI	MF	0005524	ATP binding	2.95101265386	0.554131990374	8
SYK1_SALTI	MF	0003676	nucleic acid binding	1.71307642525	0.494744360076	23
YOPJ_YERPS	MF	0016740	transferase activity	2.14112743666	0.517165233373	1
YOPJ_YERPS	BP	0009405	pathogenesis	1.07140239872	0.454994443105	1
YOPJ_YERPS	CC	0005576	extracellular region	0.785112811008	0.433356771291	1
YOPJ_YERPS	MF	0008233	peptidase activity	0.287739147593	0.382587200221	4
YOPJ_YERPS	BP	0006508	proteolysis	0.269139656515	0.380027831138	4
RTX12_ACTPL	BP	0009405	pathogenesis	8.24028743628	0.721509680346	1
RTX12_ACTPL	MF	0005509	calcium ion binding	7.21046317615	0.694595477739	1
RTX12_ACTPL	CC	0005576	extracellular region	6.03839905561	0.661502198459	1
RTX12_ACTPL	CC	0020002	host cell plasma membrane	0.298163854692	0.383985562841	2
RTX12_ACTPL	BP	0019835	cytolysis	0.490834429545	0.406426505452	4
RTX12_ACTPL	MF	0090729	toxin activity	0.504221184805	0.407804390828	6
RTX12_ACTPL	BP	0031640	killing of cells of other organism	0.394660375296	0.395917544797	7
RTX12_ACTPL	CC	0016021	integral component of membrane	0.168176605722	0.364245563273	7
RTX12_ACTPL	MF	0004016	adenylate cyclase activity	0.122134191233	0.355444064078	7
RTX12_ACTPL	BP	0044764	multi-organism cellular process	0.232912640992	0.374775006433	11
RTX12_ACTPL	MF	0003964	RNA-directed DNA polymerase activity	0.0406315048939	0.333968338575	11
RTX12_ACTPL	BP	0071281	cellular response to iron ion	0.157153116682	0.362260971544	12
RTX12_ACTPL	MF	0008237	metallopeptidase activity	0.0341527507126	0.331533632057	13
RTX12_ACTPL	CC	0009279	cell outer membrane	0.0276775454578	0.328856299344	13
RTX12_ACTPL	MF	0005515	protein binding	0.0269320082448	0.328528734904	15
RTX12_ACTPL	BP	1901998	toxin transport	0.0650195635353	0.341724452174	18
RTX12_ACTPL	BP	0006278	RNA-dependent DNA biosynthetic process	0.0394021556887	0.333522165506	22
RTX12_ACTPL	BP	0006508	proteolysis	0.0227327061897	0.326592340074	26
PPBH_PSEAE	MF	0016791	phosphatase activity	7.01230463573	0.68920058404	1
PPBH_PSEAE	BP	0016311	dephosphorylation	6.66952733583	0.679685215178	1
PPBH_PSEAE	CC	0042597	periplasmic space	0.1387798442	0.358791598298	1
PPBH_PSEAE	CC	0005576	extracellular region	0.0907576784611	0.348442973896	2
PPBH_PSEAE	BP	0015628	protein secretion by the type II secretion system	0.0711300924846	0.343425167334	7
PPBH_PSEAE	MF	0046872	metal ion binding	0.0532102405203	0.338193784935	7
PPBH_PSEAE	BP	0043952	protein transport by the Sec complex	0.0693891954477	0.342948335692	9
FRZCD_MYXXA	BP	0007165	signal transduction	4.3829901201	0.608684795708	1
FRZCD_MYXXA	CC	0016020	membrane	0.68636870402	0.424994384082	1
FRZCD_MYXXA	MF	0005515	protein binding	0.30992368779	0.385533987324	1
FRZCD_MYXXA	MF	0004888	transmembrane signaling receptor activity	0.299048072613	0.384103038209	2
FRZCD_MYXXA	CC	0005737	cytoplasm	0.0953057350956	0.349525602341	2
FRZCD_MYXXA	BP	0006935	chemotaxis	0.783352170156	0.43321243184	9
EFG_BARHE	MF	0003746	translation elongation factor activity	7.87231930237	0.712097131488	1
EFG_BARHE	BP	0006414	translational elongation	7.46995665252	0.701549335269	1
EFG_BARHE	CC	0005737	cytoplasm	1.58916752534	0.487742297034	1
EFG_BARHE	MF	0003924	GTPase activity	6.3686900114	0.671130547659	5
EFG_BARHE	MF	0005525	GTP binding	6.05206337064	0.661905674823	6
EFG_BARHE	CC	0043231	intracellular membrane-bounded organelle	0.0298441208822	0.329783954918	7
EFG_BARHE	BP	0032543	mitochondrial translation	0.116055781078	0.354165226925	28
FER2_DESNO	MF	0051536	iron-sulfur cluster binding	5.28885005491	0.63862369976	1
FER2_DESNO	BP	0055114	oxidation-reduction process	2.49820268504	0.534198817288	1
FER2_DESNO	CC	0042597	periplasmic space	0.747023759877	0.430197138654	1
FER2_DESNO	CC	0005886	plasma membrane	0.141405571247	0.359300909469	2
FER2_DESNO	BP	0006091	generation of precursor metabolites and energy	0.625424175517	0.419529625574	3
FER2_DESNO	MF	0020037	heme binding	2.69153135998	0.542913482666	5
FER2_DESNO	CC	0016021	integral component of membrane	0.0402104037172	0.333816276376	6
FER2_DESNO	MF	0016491	oxidoreductase activity	2.34282791471	0.526947462615	7
FER2_DESNO	MF	0046872	metal ion binding	2.10082526744	0.515156131169	8
FER2_DESNO	MF	0010181	FMN binding	0.409972362779	0.397670230307	20
CYAA_BORPE	MF	0005509	calcium ion binding	7.0861799952	0.691220654411	1
CYAA_BORPE	BP	0009405	pathogenesis	3.96510053245	0.593830373931	1
CYAA_BORPE	CC	0005576	extracellular region	3.29994163563	0.568466566308	1
CYAA_BORPE	BP	0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.283492447191	0.382010300761	4
CYAA_BORPE	CC	0008305	integrin complex	0.0866591254953	0.347443862825	4
CYAA_BORPE	MF	0008294	calcium- and calmodulin-responsive adenylate cyclase activity	1.33020130247	0.472165480825	5
CYAA_BORPE	BP	0006979	response to oxidative stress	0.226952344052	0.373872576559	8
CYAA_BORPE	BP	0098869	cellular oxidant detoxification	0.20377877134	0.370245983762	10
CYAA_BORPE	MF	0004601	peroxidase activity	0.236596942796	0.375327068528	11
CYAA_BORPE	MF	0004035	alkaline phosphatase activity	0.193189749153	0.368520272712	14
CYAA_BORPE	BP	0006508	proteolysis	0.18869909459	0.36777416713	15
CYAA_BORPE	MF	0008237	metallopeptidase activity	0.17069380547	0.364689535158	15
CYAA_BORPE	MF	0020037	heme binding	0.150361810881	0.361003499654	18
CYAA_BORPE	BP	0044179	hemolysis in other organism	0.111181360705	0.353115297944	23
CYAA_BORPE	BP	0016311	dephosphorylation	0.100505534129	0.350732186525	26
CYAA_BORPE	MF	0005516	calmodulin binding	0.0922037897741	0.348790091721	26
CYAA_BORPE	BP	0007154	cell communication	0.0988391526278	0.350348984747	27
CYAA_BORPE	MF	0090729	toxin activity	0.0884543786152	0.347884339783	27
CYAA_BORPE	BP	0006171	cAMP biosynthetic process	0.0968979669648	0.34989849238	28
CYAA_BORPE	MF	0008270	zinc ion binding	0.0734914401312	0.344062710424	29
CYAA_BORPE	MF	0004175	endopeptidase activity	0.0620326230775	0.340864019047	32
CYAA_BORPE	MF	0008810	cellulase activity	0.0599888555761	0.340263287835	33
CYAA_BORPE	MF	0008236	serine-type peptidase activity	0.0467404968232	0.336091587474	35
CYAA_BORPE	BP	0051604	protein maturation	0.0784406390485	0.34536653576	38
CYAA_BORPE	BP	0055114	oxidation-reduction process	0.0720540922195	0.343675881112	40
CYAA_BORPE	MF	0030247	polysaccharide binding	0.0411894978589	0.334168624517	41
CYAA_BORPE	MF	0005524	ATP binding	0.024008662356	0.327198346357	46
CYAA_BORPE	MF	0004930	G protein-coupled receptor activity	0.0183442408008	0.324366020507	59
CYAA_BORPE	MF	0016853	isomerase activity	0.00776272522307	0.317493038982	63
CYAA_BORPE	BP	0007194	negative regulation of adenylate cyclase activity	0.0340902172234	0.331509054689	69
CYAA_BORPE	BP	0023052	signaling	0.0249315940452	0.327626704833	84
CYAA_BORPE	BP	0005975	carbohydrate metabolic process	0.021501041069	0.325991014746	86
CYAA_BORPE	BP	0050794	regulation of cellular process	0.0154547272565	0.322750834688	98
CYAA_BORPE	BP	0006629	lipid metabolic process	0.00862643586262	0.318185973912	107
CYAA_BORPE	BP	0009057	macromolecule catabolic process	0.00700498559615	0.316852628996	110
EFG_PELUB	MF	0003746	translation elongation factor activity	7.71606136253	0.708033646438	1
EFG_PELUB	BP	0006414	translational elongation	7.32168522292	0.697591056684	1
EFG_PELUB	CC	0005737	cytoplasm	1.4551240434	0.479852614631	1
EFG_PELUB	MF	0003924	GTPase activity	6.226453527	0.667015565175	5
EFG_PELUB	MF	0005525	GTP binding	5.96646289165	0.659370517246	6
ILVY_ECOLI	MF	0003700	DNA-binding transcription factor activity	4.72387425323	0.620284584281	1
ILVY_ECOLI	BP	0006355	regulation of transcription, DNA-templated	3.62629497117	0.581201938382	1
ILVY_ECOLI	MF	0003677	DNA binding	3.11655937907	0.561032881331	3
EFTU_SPIAU	MF	0003746	translation elongation factor activity	7.87225126096	0.712095370893	1
EFTU_SPIAU	BP	0006414	translational elongation	7.46989208878	0.701547620257	1
EFTU_SPIAU	CC	0005737	cytoplasm	1.01073881406	0.450677555968	1
EFTU_SPIAU	MF	0003924	GTPase activity	6.58658283577	0.677346198679	5
EFTU_SPIAU	MF	0005525	GTP binding	5.94592183396	0.658759469387	6
EFTU_SPIAU	CC	0043231	intracellular membrane-bounded organelle	0.0168098616948	0.323525593922	8
PAPK_ECOLI	CC	0009289	pilus	9.79425139358	0.759114561717	1
PAPK_ECOLI	BP	0007155	cell adhesion	8.22021904522	0.721001821926	1
PAPK_ECOLI	CC	0005576	extracellular region	0.291260442555	0.38306233509	5
RF3_LEGPH	BP	0006449	regulation of translational termination	10.7977250068	0.781825631494	1
RF3_LEGPH	MF	0016149	translation release factor activity, codon specific	9.46867070247	0.75149789969	1
RF3_LEGPH	CC	0005737	cytoplasm	1.58805021186	0.48767793894	1
RF3_LEGPH	BP	0006415	translational termination	9.05324392391	0.741586602882	2
RF3_LEGPH	MF	0003924	GTPase activity	6.34481650696	0.670443106851	7
RF3_LEGPH	MF	0005525	GTP binding	6.01103208515	0.660692738539	8
SYR_HAEDU	MF	0004814	arginine-tRNA ligase activity	10.4320929488	0.773677859737	1
SYR_HAEDU	BP	0006420	arginyl-tRNA aminoacylation	10.209524974	0.768648082665	1
SYR_HAEDU	CC	0005737	cytoplasm	1.54989679162	0.485466523598	1
SYR_HAEDU	MF	0005524	ATP binding	2.8952096499	0.551762382522	7
RIMJ_ECOLI	MF	0008080	N-acetyltransferase activity	6.42208148131	0.672663314413	1
RIMJ_ECOLI	CC	0005840	ribosome	0.616023748193	0.418663385893	1
RIMJ_ECOLI	BP	0006474	N-terminal protein amino acid acetylation	0.0566449219699	0.339257881238	1
RIMJ_ECOLI	CC	0005829	cytosol	0.0338843067797	0.331427966537	14
CHEB3_PSEU2	BP	0018277	protein deamination	11.2458959409	0.79162676447	1
CHEB3_PSEU2	MF	0050568	protein-glutamine glutaminase activity	10.7603408236	0.780998956536	1
CHEB3_PSEU2	CC	0005737	cytoplasm	1.48290852006	0.481516909951	1
CHEB3_PSEU2	BP	0006482	protein demethylation	10.8904489396	0.783869876569	2
CHEB3_PSEU2	MF	0008984	protein-glutamate methylesterase activity	10.6289283549	0.778081581458	2
CHEB3_PSEU2	MF	0000156	phosphorelay response regulator activity	10.001578882	0.763898963014	4
CHEB3_PSEU2	BP	0006935	chemotaxis	7.25339967931	0.695754619682	5
CHEB3_PSEU2	BP	0000160	phosphorelay signal transduction system	4.84417085079	0.624277608437	10
CHEB3_PSEU2	MF	0016829	lyase activity	0.0256082604275	0.327935747867	13
ATKB_DEIRA	MF	0008556	potassium transmembrane transporter activity, phosphorylative mechanism	10.7199571422	0.78010433867	1
ATKB_DEIRA	BP	0071805	potassium ion transmembrane transport	8.4791149641	0.727506717015	1
ATKB_DEIRA	CC	0005887	integral component of plasma membrane	4.86315519267	0.624903209624	1
ATKB_DEIRA	MF	0000287	magnesium ion binding	5.48921511307	0.644890155351	10
ATKB_DEIRA	MF	0005524	ATP binding	2.92514936278	0.553036547897	19
ATKB_DEIRA	MF	0016787	hydrolase activity	0.554535538597	0.41282629163	38
WZB3_ECOLI	BP	0009103	lipopolysaccharide biosynthetic process	8.05292358303	0.716743820507	1
WZB3_ECOLI	CC	0016021	integral component of membrane	0.686926191067	0.425043227326	1
WZB3_ECOLI	CC	0005886	plasma membrane	0.0709435267069	0.343374348234	5
SYM_MANSM	MF	0004825	methionine-tRNA ligase activity	10.9148849501	0.784407156501	1
SYM_MANSM	BP	0006431	methionyl-tRNA aminoacylation	10.729407868	0.780313850994	1
SYM_MANSM	CC	0005737	cytoplasm	1.57639191089	0.48700505674	1
SYM_MANSM	MF	0000049	tRNA binding	6.99397255451	0.688697660313	2
SYM_MANSM	MF	0005524	ATP binding	2.92915286124	0.553206432391	9
SYM_MANSM	MF	0046872	metal ion binding	2.52659518459	0.535499279333	18
DHSC_PARDE	CC	0045281	succinate dehydrogenase complex	11.4149099308	0.795272117703	1
DHSC_PARDE	MF	0000104	succinate dehydrogenase activity	10.1312022869	0.766865060408	1
DHSC_PARDE	BP	0006099	tricarboxylic acid cycle	7.43672312035	0.700665567967	1
DHSC_PARDE	MF	0009055	electron transfer activity	4.3796703098	0.608569650226	3
DHSC_PARDE	BP	0022900	electron transport chain	4.00661849443	0.595340152049	5
DHSC_PARDE	MF	0046872	metal ion binding	2.60646797431	0.539119002133	5
DHSC_PARDE	MF	0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	0.129307496164	0.356912978405	11
DHSC_PARDE	CC	0016021	integral component of membrane	0.790838511235	0.433825055531	13
DHSC_PARDE	CC	0005886	plasma membrane	0.0227687160768	0.326609672563	17
NUOA_RICPR	MF	0048038	quinone binding	7.47680933762	0.701731321608	1
NUOA_RICPR	CC	0005886	plasma membrane	2.7137107989	0.543892962526	1
NUOA_RICPR	BP	0055114	oxidation-reduction process	2.4941115283	0.534010822064	1
NUOA_RICPR	MF	0050136	NADH dehydrogenase (quinone) activity	7.18906290143	0.694016453176	2
NUOA_RICPR	CC	0016021	integral component of membrane	0.800362557973	0.434600253365	4
NUOA_RICPR	CC	0070469	respirasome	0.124548347097	0.355943124259	9
NUOA_RICPR	CC	0005739	mitochondrion	0.113870615869	0.353697334103	10
NUOA_RICPR	CC	0031967	organelle envelope	0.0287864649745	0.329335466152	22
NUOA_RICPR	CC	0031090	organelle membrane	0.0274093519878	0.328738978022	23
CATA_VIBF1	MF	0004096	catalase activity	10.2866809954	0.770397870828	1
CATA_VIBF1	BP	0042744	hydrogen peroxide catabolic process	9.48971069177	0.751994030927	1
CATA_VIBF1	CC	0042597	periplasmic space	0.0443785496464	0.335288147007	1
CATA_VIBF1	MF	0020037	heme binding	5.02944763959	0.630331764058	5
CATA_VIBF1	BP	0006979	response to oxidative stress	7.59132205447	0.704760178632	6
CATA_VIBF1	BP	0098869	cellular oxidant detoxification	6.85273598747	0.684800653687	9
CATA_VIBF1	MF	0046872	metal ion binding	2.43105474595	0.531093516804	9
CATA_VIBF1	BP	0055114	oxidation-reduction process	2.42305745368	0.530720833593	23
SYE_CHLMU	MF	0004818	glutamate-tRNA ligase activity	10.8133092994	0.782169823645	1
SYE_CHLMU	BP	0006424	glutamyl-tRNA aminoacylation	10.1453639186	0.76718796018	1
SYE_CHLMU	CC	0005737	cytoplasm	1.36500814196	0.474342333329	1
SYE_CHLMU	MF	0000049	tRNA binding	6.88580311439	0.685716617082	2
SYE_CHLMU	MF	0008270	zinc ion binding	4.94280891721	0.627514866625	6
SYE_CHLMU	CC	0043231	intracellular membrane-bounded organelle	0.0322797038894	0.330787435449	9
SYE_CHLMU	MF	0005524	ATP binding	2.94441005206	0.553852794293	11
SYE_CHLMU	BP	0032543	mitochondrial translation	0.0639934350798	0.341431133273	43
ALGE4_AZOVI	MF	0005509	calcium ion binding	7.48722455712	0.702007758327	1
ALGE4_AZOVI	CC	0005615	extracellular space	5.97275703995	0.659557542661	1
ALGE4_AZOVI	BP	0009405	pathogenesis	2.20889932768	0.520501559034	1
ALGE4_AZOVI	BP	0042121	alginic acid biosynthetic process	0.995250369955	0.449554766438	4
ALGE4_AZOVI	CC	0016020	membrane	0.427070903697	0.39958916137	4
ALGE4_AZOVI	MF	0016853	isomerase activity	0.436432495945	0.400623530843	6
ALGE4_AZOVI	MF	0016829	lyase activity	0.317469485217	0.386512113135	7
SYA_PHOLL	MF	0004813	alanine-tRNA ligase activity	10.7323663868	0.780379419176	1
SYA_PHOLL	BP	0006419	alanyl-tRNA aminoacylation	10.5197548995	0.775644172208	1
SYA_PHOLL	CC	0005737	cytoplasm	1.58935257866	0.48775295406	1
SYA_PHOLL	MF	0000049	tRNA binding	6.93916862829	0.68719022178	2
SYA_PHOLL	MF	0008270	zinc ion binding	5.13522117012	0.633738103171	6
SYA_PHOLL	MF	0005524	ATP binding	2.94503557573	0.553879258456	11
SYA_PHOLL	MF	0016597	amino acid binding	0.0490202146941	0.336848019336	32
SYA_PHOLL	MF	0002161	aminoacyl-tRNA editing activity	0.0431452314954	0.334860116734	33
SYA_PHOLL	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	0.0420152020018	0.334462529872	43
SYA_PHOLL	BP	0045892	negative regulation of transcription, DNA-templated	0.039429462351	0.333532151011	45
SYA_PHOLL	BP	0006400	tRNA modification	0.032325292257	0.330805850487	56
DACA_ECOLI	MF	0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	9.70209689761	0.756971707026	1
DACA_ECOLI	BP	0006508	proteolysis	4.37340641569	0.608352272177	1
DACA_ECOLI	CC	0005886	plasma membrane	0.0433670499618	0.334937547007	1
DACA_ECOLI	BP	0009252	peptidoglycan biosynthetic process	0.108368998152	0.35249903684	9
DACA_ECOLI	CC	0016021	integral component of membrane	0.00411065035984	0.314009404168	9
DACA_ECOLI	MF	0008800	beta-lactamase activity	1.93771920747	0.506821279335	13
DACA_ECOLI	BP	0008360	regulation of cell shape	0.106842372181	0.352161163138	15
DACA_ECOLI	MF	0008658	penicillin binding	0.0456118687751	0.335710270135	17
DACA_ECOLI	BP	0071555	cell wall organization	0.105012121338	0.351752893159	18
HLYAC_ECOLI	BP	0009405	pathogenesis	8.08186684258	0.717483626028	1
HLYAC_ECOLI	MF	0005509	calcium ion binding	7.23303583918	0.695205293074	1
HLYAC_ECOLI	CC	0005576	extracellular region	5.92231005134	0.65805576931	1
HLYAC_ECOLI	CC	0016021	integral component of membrane	0.237692532955	0.375490403163	2
HLYAC_ECOLI	BP	0044179	hemolysis in other organism	0.231947045335	0.374629599131	4
HLYAC_ECOLI	MF	0004016	adenylate cyclase activity	0.197737720847	0.369267114525	6
HLYAC_ECOLI	CC	0020002	host cell plasma membrane	0.120198855455	0.355040413958	6
HLYAC_ECOLI	MF	0090729	toxin activity	0.184533915007	0.367074160607	7
HLYAC_ECOLI	MF	0003964	RNA-directed DNA polymerase activity	0.0653951187891	0.341831225474	11
HLYAC_ECOLI	BP	1901998	toxin transport	0.10799215977	0.352415857156	12
HLYAC_ECOLI	BP	0006278	RNA-dependent DNA biosynthetic process	0.0634165202232	0.341265188807	13
HLYAC_ECOLI	MF	0005515	protein binding	0.0436353835312	0.33503095014	14
HLYAC_ECOLI	MF	0008237	metallopeptidase activity	0.043538893486	0.334997396471	15
HLYAC_ECOLI	BP	0006508	proteolysis	0.0289802974223	0.329418267936	17
SYFB_RHORT	MF	0004826	phenylalanine-tRNA ligase activity	10.0698894765	0.765464454607	1
SYFB_RHORT	BP	0006432	phenylalanyl-tRNA aminoacylation	10.0449266196	0.764892991817	1
SYFB_RHORT	CC	0005737	cytoplasm	1.55911950483	0.48600355453	1
SYFB_RHORT	MF	0000049	tRNA binding	7.11852566552	0.692101808652	2
SYFB_RHORT	MF	0000287	magnesium ion binding	5.58168759435	0.647743645648	6
SYFB_RHORT	MF	0005524	ATP binding	2.95947356677	0.554489310394	10
SACB_ERWAM	MF	0050053	levansucrase activity	14.4161106924	0.847333629987	1
SACB_ERWAM	BP	0009758	carbohydrate utilization	14.2009692495	0.846028040086	1
SACB_ERWAM	CC	0005576	extracellular region	0.0386179253993	0.333233896788	1
SACB_ERWAM	MF	0016787	hydrolase activity	0.563289279456	0.413676375469	6
CHEB2_BORA1	BP	0018277	protein deamination	11.3312981935	0.793472148415	1
CHEB2_BORA1	MF	0050568	protein-glutamine glutaminase activity	10.842055731	0.782804062583	1
CHEB2_BORA1	CC	0005737	cytoplasm	1.49416984852	0.482187021168	1
CHEB2_BORA1	BP	0006482	protein demethylation	10.9731518986	0.785685862999	2
CHEB2_BORA1	MF	0008984	protein-glutamate methylesterase activity	10.7096453053	0.779875631064	2
CHEB2_BORA1	MF	0000156	phosphorelay response regulator activity	10.0775316892	0.765639262491	4
CHEB2_BORA1	BP	0006935	chemotaxis	7.30848258912	0.697236661684	5
CHEB2_BORA1	BP	0000160	phosphorelay signal transduction system	4.88095788003	0.62548876262	10
CHEB2_BORA1	MF	0008168	methyltransferase activity	0.0577176209358	0.339583562188	13
CHEB2_BORA1	BP	0032259	methylation	0.0550711212872	0.338774428138	34
APT_VIBCH	MF	0003999	adenine phosphoribosyltransferase activity	11.7935708229	0.803342482549	1
APT_VIBCH	BP	0006168	adenine salvage	11.3141630052	0.793102447992	1
APT_VIBCH	CC	0005737	cytoplasm	1.55474679662	0.485749133947	1
APT_VIBCH	BP	0044209	AMP salvage	9.7298525372	0.757618171678	5
APT_VIBCH	BP	0006166	purine ribonucleoside salvage	9.52141954618	0.752740700326	6
APT_VIBCH	MF	0002055	adenine binding	0.109074821694	0.352654445349	7
APT_VIBCH	MF	0016208	AMP binding	0.065836240051	0.341956248905	10
TCPA2_VIBCH	CC	0043230	extracellular organelle	13.1569142696	0.831376133714	1
TCPA2_VIBCH	BP	0009405	pathogenesis	8.55621440633	0.729424629115	1
TCPA2_VIBCH	MF	0005198	structural molecule activity	0.0975243801498	0.350044353647	1
TCPA2_VIBCH	CC	0009289	pilus	9.79421327402	0.759113677418	2
TCPA2_VIBCH	BP	0030030	cell projection organization	0.197201116458	0.369179446542	4
TCPA2_VIBCH	CC	0016021	integral component of membrane	0.701038622438	0.426273127452	9
SYA_EHRRG	MF	0004813	alanine-tRNA ligase activity	10.6433573007	0.778402784144	1
SYA_EHRRG	BP	0006419	alanyl-tRNA aminoacylation	10.3909938701	0.772753137371	1
SYA_EHRRG	CC	0005737	cytoplasm	1.56989901951	0.486629227515	1
SYA_EHRRG	MF	0000049	tRNA binding	6.5988474358	0.677692981761	2
SYA_EHRRG	MF	0008270	zinc ion binding	4.82082363181	0.623506551787	7
SYA_EHRRG	CC	0043231	intracellular membrane-bounded organelle	0.0468953895542	0.336143558542	7
SYA_EHRRG	MF	0005524	ATP binding	2.908988556	0.552349595368	11
SYA_EHRRG	CC	0016021	integral component of membrane	0.00184466005281	0.31093626825	12
SYA_EHRRG	BP	0070127	tRNA aminoacylation for mitochondrial protein translation	0.228825333907	0.374157423417	44
APT_GLOVI	MF	0003999	adenine phosphoribosyltransferase activity	11.5418091078	0.797991418021	1
APT_GLOVI	BP	0006168	adenine salvage	11.3744778092	0.7944025328	1
APT_GLOVI	CC	0005737	cytoplasm	1.56303501452	0.486231070984	1
APT_GLOVI	BP	0044209	AMP salvage	9.82466667822	0.759819589299	5
APT_GLOVI	BP	0006166	purine ribonucleoside salvage	9.61420257779	0.754918410903	6
APT_GLOVI	MF	0002055	adenine binding	0.220158549541	0.3728293733	7
APT_GLOVI	MF	0016208	AMP binding	0.132885031502	0.357630335674	10
APT_GLOVI	MF	0003998	acylphosphatase activity	0.0448673783712	0.335456149513	11
METK_XYLFA	MF	0004478	methionine adenosyltransferase activity	10.7578954765	0.780944832673	1
METK_XYLFA	BP	0006556	S-adenosylmethionine biosynthetic process	10.5340559743	0.775964175881	1
METK_XYLFA	CC	0005737	cytoplasm	1.50490045753	0.482823206074	1
METK_XYLFA	BP	0006730	one-carbon metabolic process	7.83667617043	0.711173808711	3
METK_XYLFA	MF	0000287	magnesium ion binding	5.25931434355	0.637689991858	3
METK_XYLFA	MF	0005524	ATP binding	2.84959846522	0.549808544172	4
SYGB_MORCA	MF	0004820	glycine-tRNA ligase activity	10.660708656	0.778788754373	1
SYGB_MORCA	BP	0006426	glycyl-tRNA aminoacylation	10.4035921736	0.773036791144	1
SYGB_MORCA	CC	0005737	cytoplasm	1.58998237001	0.487789218433	1
SYGB_MORCA	MF	0004814	arginine-tRNA ligase activity	9.59673147012	0.754509152257	2
SYGB_MORCA	BP	0006420	arginyl-tRNA aminoacylation	9.39198587419	0.749684959145	2
SYGB_MORCA	MF	0005524	ATP binding	2.94620256534	0.553928623022	8
RF1_JANSC	MF	0016149	translation release factor activity, codon specific	10.1978342594	0.768382377932	1
RF1_JANSC	BP	0006415	translational termination	9.10505833977	0.742835035325	1
RF1_JANSC	CC	0005737	cytoplasm	1.5824226064	0.487353439901	1
EFG1_BDEBA	MF	0003746	translation elongation factor activity	7.79385483261	0.710061755954	1
